Timestamp_Hours,Asset_Tank0_RawProduct_Level_Tons,Asset_Tank1_CrudeIso_Level_Tons,Asset_Tank2_Monomer_Em_Level_Tons,Asset_Tank3_Monomer_Ert_Level_Tons,Asset_Tank4_Hydro_Buffer_Level_Tons,Asset_Tank5_Ert_Buffer_Level_Tons,Asset_Tank7_Em_Return_Level_Tons,Asset_Tank6_Purified_Level_Tons,Process_Reactor_Status,Process_Reactor_CumProduced_Tons,Process_Monomer_Dist_Status,Process_Monomer_Dist_CumProduced_Tons,Process_Hydrogenation_Status,Process_Hydrogenation_CumProduced_Tons,Process_Cold_Fractionation_Status,Process_Cold_Fractionation_CumProduced_Tons,Process_Final_Frac_Dist_Status,Process_Final_Frac_Dist_CumProduced_Tons,Logistics_Outbound_Link_ActiveTrucks,Logistics_Inbound_Return_Link_ActiveTrucks
6364.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6365.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6366.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6367.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6368.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6369.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6370.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6371.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6372.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6373.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6374.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6375.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6376.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6377.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6378.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6379.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6380.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6381.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6382.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6383.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6384.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6385.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6386.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6387.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6388.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6389.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6390.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6391.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6392.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6393.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6394.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6395.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6396.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6397.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6398.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6399.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6400.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6401.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6402.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6403.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6404.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6405.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6406.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6407.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6408.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6409.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6410.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6411.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6412.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6413.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6414.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6415.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6416.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6417.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6418.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6419.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6420.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6421.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6422.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6423.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6424.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6425.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6426.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6427.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6428.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6429.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6430.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6431.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6432.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6433.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6434.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6435.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6436.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6437.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6438.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6439.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6440.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6441.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6442.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6443.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6444.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6445.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6446.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6447.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6448.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6449.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6450.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6451.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6452.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6453.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6454.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6455.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6456.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6457.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6458.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6459.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6460.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6461.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6462.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6463.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6464.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6465.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6466.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6467.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6468.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6469.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6470.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6471.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6472.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6473.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6474.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6475.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6476.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6477.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6478.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6479.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6480.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6481.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6482.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6483.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6484.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6485.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6486.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6487.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6488.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6489.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6490.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6491.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6492.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6493.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6494.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6495.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6496.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6497.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6498.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6499.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6500.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6501.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6502.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6503.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
6504.0,1752.0,0.2,17.9,267.0,1.51,37.39,0.5,1197.6,Under Maintenance,2365.2,Suspended,2033.9,Suspended,1731.51,Suspended,1285.39,Suspended,1197.6,0,0
